id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
20131543,12:43:00 AM,32,5382,23.8,Chip Transaction,54296,Greensburg,PA,15601,5310,NULL
20131556,12:46:00 AM,432,1146,73.29,Swipe Transaction,5380,Newland,NC,28657,5912,NULL
20131592,12:52:00 AM,456,4576,14.23,Chip Transaction,83480,Cape Coral,FL,33909,9402,NULL
20131635,12:01:00 AM,472,3007,8.01,Chip Transaction,72246,Round Lake,IL,60073,7210,NULL
20131657,12:04:00 AM,403,4580,226,Chip Transaction,13333,Henderson,TX,75652,8021,NULL
20131733,12:21:00 AM,11,5503,103.48,Chip Transaction,48919,Reisterstown,MD,21136,5311,NULL
20131749,12:24:00 AM,329,4788,16.67,Chip Transaction,75936,Fillmore,CA,93016,5814,NULL
20131757,12:26:00 AM,430,3433,24.06,Swipe Transaction,10875,Crown Point,IN,46307,5912,NULL
20131771,12:30:00 AM,320,3384,27.67,Swipe Transaction,59935,Tucson,AZ,85710,5499,NULL
20131826,12:41:00 AM,122,2034,69.85,Chip Transaction,86616,Mandeville,LA,70448,4814,NULL
20131834,12:43:00 AM,320,3384,94,Swipe Transaction,59935,Tucson,AZ,85710,5499,NULL
20131857,12:47:00 AM,250,5136,41.78,Chip Transaction,31893,Lebanon,OR,97355,5311,NULL
20131903,12:56:00 AM,146,2470,10.13,Chip Transaction,36577,Batavia,IL,60510,5411,NULL
20131926,12:02:00 AM,17,4787,3.35,Chip Transaction,81833,Hickory,NC,28602,5912,NULL
20131949,12:06:00 AM,146,1143,193.65,Chip Transaction,98527,Batavia,IL,60510,6300,NULL
20131974,12:11:00 AM,28,5198,12.43,Swipe Transaction,34908,Woodbridge,VA,22191,5921,NULL
20132021,12:18:00 AM,59,3658,1.77,Chip Transaction,14528,Clovis,NM,88101,5499,NULL
20132037,12:22:00 AM,315,3121,14.77,Chip Transaction,60569,Wooster,OH,44691,5300,NULL
20132068,12:27:00 AM,96,361,60,Chip Transaction,43293,Yorba Linda,CA,92887,5499,NULL
20132120,12:36:00 AM,362,5474,96.55,Chip Transaction,83072,Las Vegas,NV,89118,5912,NULL
20132145,12:40:00 AM,377,4669,30.49,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
20132203,12:52:00 AM,114,3070,13.98,Online Transaction,15143,ONLINE,NULL,NULL,4784,NULL
20132268,12:06:00 AM,59,1001,2.56,Chip Transaction,14528,Clovis,NM,88101,5499,NULL
20132355,12:36:00 AM,150,2852,162.64,Online Transaction,37387,ONLINE,NULL,NULL,4899,NULL
20132379,12:47:00 AM,343,4189,16.4,Chip Transaction,30055,Merced,CA,95341,7832,NULL
20132396,12:52:00 AM,68,5435,89.75,Chip Transaction,75495,Davenport,IA,52803,5300,NULL
20132407,12:57:00 AM,452,4249,44.64,Online Transaction,41122,ONLINE,NULL,NULL,4784,NULL
20132455,12:23:00 AM,379,2019,24.68,Swipe Transaction,8863,Tucson,AZ,85745,5813,NULL
20132468,12:30:00 AM,200,2875,9.2,Chip Transaction,28613,Prichard,WV,25555,5411,NULL
20132480,12:34:00 AM,356,5605,113.88,Chip Transaction,39207,Stuart,FL,34997,5655,NULL
20132491,12:37:00 AM,62,3262,36.47,Chip Transaction,78454,Auburn,CA,95602,5812,NULL
20132513,12:43:00 AM,394,4341,16.03,Swipe Transaction,60532,Stamford,CT,6906,4900,NULL
20132547,12:56:00 AM,73,4713,51.71,Chip Transaction,98648,Highland,NY,12528,5814,NULL
20132618,12:18:00 AM,370,5093,0.83,Chip Transaction,14528,Ontario,CA,91764,5499,NULL
20132629,12:22:00 AM,327,3062,18.85,Swipe Transaction,20294,Kennebunkport,ME,4046,5813,NULL
20132669,12:35:00 AM,464,3233,100,Chip Transaction,27092,Orlando,FL,32807,4829,NULL
20132677,12:39:00 AM,0,1271,8.72,Chip Transaction,98648,Scarborough,ME,4074,5814,NULL
20132688,12:43:00 AM,52,4976,54.74,Chip Transaction,17493,Sacramento,CA,95842,5812,NULL
20132714,12:52:00 AM,327,5512,18.53,Swipe Transaction,20294,Kennebunkport,ME,4046,5813,NULL
20132715,12:52:00 AM,383,1092,52.52,Swipe Transaction,20561,Pollock,LA,71467,5912,NULL
20132769,12:12:00 AM,369,2443,37.86,Swipe Transaction,22938,Louisville,KY,40299,5812,NULL
20132789,12:18:00 AM,464,3233,100,Chip Transaction,27092,Orlando,FL,32807,4829,NULL
20132800,12:24:00 AM,421,2177,55.9,Chip Transaction,18422,San Ramon,CA,94583,5812,NULL
20132823,12:35:00 AM,74,1307,81,Swipe Transaction,28395,Colorado Springs,CO,80903,5541,NULL
20132870,12:51:00 AM,74,1307,36.17,Swipe Transaction,28395,Colorado Springs,CO,80903,5541,NULL
20132872,12:52:00 AM,173,3528,89.93,Chip Transaction,12930,Abilene,TX,79605,5912,NULL
20132926,12:18:00 AM,371,3134,114.53,Chip Transaction,16432,Richmond,VA,23226,5912,NULL
20132949,12:27:00 AM,17,4787,0.95,Chip Transaction,14528,Hickory,NC,28602,5499,NULL
20132983,12:40:00 AM,252,271,20,Chip Transaction,27092,Crestline,OH,44827,4829,NULL
20133148,12:53:00 AM,241,4506,0.81,Chip Transaction,86438,Rockingham,NC,28379,5499,NULL
20133161,12:56:00 AM,275,3911,429.2,Chip Transaction,19363,Universal City,TX,78148,4112,NULL
20133245,12:10:00 AM,379,2019,2.99,Chip Transaction,20519,Tucson,AZ,85757,5942,NULL
20133257,12:23:00 AM,86,3178,50.06,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20133290,12:02:00 AM,497,3855,215,Chip Transaction,78644,Las Vegas,NV,89148,3775,NULL
20133313,12:41:00 AM,125,2023,4.57,Chip Transaction,23462,Modesto,CA,95351,5813,NULL
20133328,12:00:00 AM,98,4143,60.64,Chip Transaction,69808,Danville,IL,61832,5411,NULL
20133456,12:04:00 AM,190,3363,129.94,Chip Transaction,3997,Spring Grove,IL,60081,4111,NULL
20133559,12:13:00 AM,497,3879,47.46,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
20133588,12:19:00 AM,118,3848,63,Chip Transaction,26810,Birmingham,AL,35212,5541,NULL
20133593,12:21:00 AM,84,3417,1.66,Swipe Transaction,54373,Lansing,NC,28643,5812,NULL
20133761,12:58:00 AM,137,6114,6.31,Chip Transaction,49789,Seneca,SC,29679,5541,NULL
20133852,12:15:00 AM,487,2024,43.3,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20133877,12:21:00 AM,11,189,30.14,Swipe Transaction,32427,Reisterstown,MD,21136,5211,NULL
20133914,12:28:00 AM,213,2136,142.49,Chip Transaction,7998,Garland,TX,75044,5912,NULL
20133915,12:28:00 AM,303,6010,47.08,Swipe Transaction,61195,Brighton,CO,80601,5541,NULL
20133972,12:39:00 AM,46,1167,60.41,Swipe Transaction,59935,Howard Beach,NY,11414,5499,NULL
20133973,12:39:00 AM,190,3363,140,Chip Transaction,27092,Zion,IL,60099,4829,NULL
20133996,12:44:00 AM,472,3811,65.36,Chip Transaction,61195,Round Lake,IL,60073,5541,NULL
20134001,12:45:00 AM,177,3653,120,Chip Transaction,27092,Memphis,TN,38116,4829,NULL
20134002,12:45:00 AM,203,5375,52.46,Swipe Transaction,17251,Pineland,SC,29934,7538,NULL
20134091,12:01:00 AM,474,4034,0.46,Chip Transaction,43293,Far Rockaway,NY,11691,5499,NULL
20134124,12:06:00 AM,398,1199,52,Chip Transaction,61195,Sacramento,CA,95822,5541,NULL
20134147,12:11:00 AM,398,1199,33.78,Chip Transaction,61195,Sacramento,CA,95822,5541,NULL
20134194,12:19:00 AM,44,2932,40,Chip Transaction,27092,Medford,OR,97501,4829,NULL
20134283,12:33:00 AM,371,3453,7.33,Chip Transaction,20519,Richmond,VA,23226,5942,NULL
20134380,12:48:00 AM,416,180,39.79,Swipe Transaction,2414,Nashville,TN,37211,7538,NULL
20134410,12:53:00 AM,196,285,6.26,Chip Transaction,23481,Jackson,GA,30233,5812,NULL
20134507,12:08:00 AM,246,3400,90.48,Chip Transaction,20561,Minneapolis,MN,55419,5912,NULL
20134513,12:10:00 AM,285,2156,29.21,Chip Transaction,17707,Watsonville,CA,95076,7538,NULL
20134539,12:14:00 AM,177,3653,1.72,Chip Transaction,48919,Memphis,TN,38109,5311,NULL
20134663,12:37:00 AM,69,2514,2.12,Chip Transaction,20519,Canton,OH,44721,5942,NULL
20134664,12:37:00 AM,177,2681,12.33,Chip Transaction,83480,Memphis,TN,38104,9402,NULL
20134686,12:42:00 AM,128,5048,13.47,Chip Transaction,20561,Houston,TX,77063,5912,NULL
20134700,12:44:00 AM,361,1261,23.29,Swipe Transaction,59935,Hawthorne,CA,90250,5499,NULL
20134760,12:52:00 AM,89,2998,53.2,Chip Transaction,34490,Melrose,NM,88124,5719,NULL
20134776,12:56:00 AM,144,4457,4.36,Chip Transaction,61195,Hot Springs National Park,AR,71913,5541,NULL
20134782,12:57:00 AM,184,2475,0.81,Swipe Transaction,78454,Edgerton,WI,53534,5812,NULL
20134788,12:58:00 AM,59,2087,42.7,Chip Transaction,50026,Silver City,NM,88062,5411,NULL
20134803,12:01:00 AM,55,3980,1.71,Chip Transaction,14528,Richmond,CA,94804,5499,NULL
20134827,12:06:00 AM,119,5980,4.51,Chip Transaction,21873,Las Vegas,NV,89145,5812,NULL
20134906,12:18:00 AM,334,5234,49.66,Online Transaction,88459,ONLINE,NULL,NULL,5311,NULL
20134917,12:19:00 AM,369,5378,28.27,Chip Transaction,86410,Owingsville,KY,40360,5211,NULL
20134935,12:23:00 AM,386,3673,21.78,Online Transaction,16798,ONLINE,NULL,NULL,4121,NULL
20134968,12:29:00 AM,144,4457,88.17,Chip Transaction,61195,Hot Springs National Park,AR,71913,5541,NULL
20135063,12:46:00 AM,408,2515,15.92,Chip Transaction,96049,Birchwood,WI,54817,5541,NULL
20135076,12:49:00 AM,149,3590,29.65,Chip Transaction,55060,San Diego,CA,92127,5812,NULL
20135088,12:51:00 AM,60,4544,142.83,Chip Transaction,2177,Sodus,NY,14551,5411,NULL
20135107,12:55:00 AM,100,5000,223.01,Chip Transaction,37209,High Point,NC,27265,4900,NULL
20135166,12:06:00 AM,380,5838,68.89,Chip Transaction,59935,Des Moines,IA,50314,5499,NULL
20135193,12:09:00 AM,134,6080,25.12,Swipe Transaction,6836,El Paso,TX,79912,5411,NULL
20135205,12:12:00 AM,96,3695,11.15,Online Transaction,39261,ONLINE,NULL,NULL,5815,NULL
20135215,12:13:00 AM,154,4340,60,Swipe Transaction,27092,Newton Grove,NC,28366,4829,NULL
20135267,12:21:00 AM,148,2144,17.55,Chip Transaction,80124,Bristol,NH,3222,5812,NULL
20135295,12:26:00 AM,107,255,-91,Swipe Transaction,59935,Alexander,AR,72002,5499,NULL
20135296,12:26:00 AM,208,2426,16.53,Swipe Transaction,29920,Kalama,WA,98625,5812,NULL
20135328,12:33:00 AM,140,152,-92,Chip Transaction,5248,Whites Creek,TN,37189,5499,NULL
20135392,12:47:00 AM,368,4463,42.61,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20135462,12:58:00 AM,421,4389,97.15,Chip Transaction,60569,Pleasanton,CA,94588,5300,NULL
20135546,12:12:00 AM,86,4041,116.81,Chip Transaction,49354,Allendale,SC,29810,4900,NULL
20135667,12:33:00 AM,303,4783,117.82,Chip Transaction,60569,Brighton,CO,80601,5300,NULL
20135744,12:45:00 AM,401,3004,8.49,Chip Transaction,55060,North Hollywood,CA,91605,5812,NULL
20135775,12:50:00 AM,0,1271,65,Chip Transaction,43293,Scarborough,ME,4074,5499,NULL
20135803,12:54:00 AM,329,3069,1.06,Chip Transaction,14528,Oak View,CA,93022,5499,NULL
20135805,12:54:00 AM,461,5482,14.45,Chip Transaction,25887,Canton,MI,48188,5814,NULL
20135885,12:08:00 AM,494,2333,3.1,Chip Transaction,75781,North Beach,MD,20714,5411,NULL
20135952,12:20:00 AM,37,1230,18.43,Chip Transaction,82981,Homer,NY,13077,5912,NULL
20135982,12:25:00 AM,218,4465,84.04,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
20135995,12:26:00 AM,84,3417,0.23,Swipe Transaction,98374,Laurel Springs,NC,28644,5411,NULL
20135997,12:26:00 AM,254,1247,14.45,Chip Transaction,3355,Boulder,CO,80302,5411,NULL
20135999,12:26:00 AM,488,4817,19.36,Chip Transaction,796,Gregory,TX,78359,5411,NULL
20136021,12:30:00 AM,433,3163,10.41,Chip Transaction,25887,Pana,IL,62557,5814,NULL
20136026,12:31:00 AM,374,3791,36.39,Online Transaction,89705,ONLINE,NULL,NULL,5193,NULL
20136038,12:34:00 AM,287,4118,-89,Chip Transaction,61195,Hitchcock,TX,77563,5541,NULL
20136061,12:39:00 AM,236,4560,209.88,Online Transaction,61641,ONLINE,NULL,NULL,4900,NULL
20136107,12:47:00 AM,75,3781,39.04,Online Transaction,41122,ONLINE,NULL,NULL,4784,NULL
20136109,12:47:00 AM,216,2063,39.66,Swipe Transaction,32175,Richmond,IN,47374,7538,NULL
20136113,12:48:00 AM,46,3513,82.85,Chip Transaction,36934,Howard Beach,NY,11414,7538,NULL
20136114,12:49:00 AM,286,4782,1.34,Chip Transaction,14528,Lumberton,MS,39455,5499,NULL
20136167,12:58:00 AM,468,4705,133.09,Swipe Transaction,81664,Iowa City,IA,52240,6300,NULL
20136191,12:02:00 AM,114,5283,-82,Chip Transaction,61195,North Hollywood,CA,91606,5541,NULL
20136203,12:04:00 AM,152,2587,25.7,Chip Transaction,26810,Atlanta,GA,30316,5541,NULL
20136233,12:10:00 AM,370,3490,92.98,Swipe Transaction,60569,San Gabriel,CA,91775,5300,NULL
20136235,12:11:00 AM,354,4902,25.53,Chip Transaction,50783,Colorado Springs,CO,80922,5411,NULL
20136266,12:15:00 AM,22,4062,9.42,Chip Transaction,48053,Red Lion,PA,17356,5411,NULL
20136278,12:17:00 AM,305,341,5.4,Chip Transaction,75781,Baldwinsville,NY,13027,5411,NULL
20136296,12:21:00 AM,470,3733,55.95,Swipe Transaction,64462,Wewoka,OK,74884,7538,NULL
20136298,12:22:00 AM,240,2147,49.93,Chip Transaction,50783,Oak Ridge,TN,37830,5411,NULL
20136302,12:23:00 AM,208,4980,37.49,Online Transaction,16798,ONLINE,NULL,NULL,4121,NULL
20136332,12:29:00 AM,373,2817,73,Chip Transaction,43293,Hamilton,IN,46742,5499,NULL
20136341,12:31:00 AM,164,3210,3.68,Chip Transaction,5101,Delphos,OH,45833,5211,NULL
20136359,12:34:00 AM,449,5894,106.35,Chip Transaction,82720,New Kensington,PA,15068,8021,NULL
20136472,12:57:00 AM,465,2433,33.52,Chip Transaction,59935,Dawsonville,GA,30534,5499,NULL
20136495,12:02:00 AM,408,2515,6.39,Chip Transaction,75781,Cable,WI,54821,5411,NULL
20136533,12:11:00 AM,211,3739,1.95,Chip Transaction,14528,Saint Louis,MO,63125,5499,NULL
20136569,12:18:00 AM,275,3911,109.02,Chip Transaction,50867,South Houston,TX,77587,5541,NULL
20136575,12:20:00 AM,96,3773,92.69,Chip Transaction,87752,Yorba Linda,CA,92886,5411,NULL
20136581,12:21:00 AM,432,2646,64.7,Chip Transaction,22798,Newland,NC,28657,5300,NULL
20136635,12:32:00 AM,335,353,64,Chip Transaction,59935,Fort Lauderdale,FL,33321,5499,NULL
20136645,12:34:00 AM,154,4340,97.22,Chip Transaction,81833,Fayetteville,NC,28312,5912,NULL
20136670,12:39:00 AM,96,3695,175.23,Chip Transaction,20561,Yorba Linda,CA,92886,5912,NULL
20136725,12:50:00 AM,391,5182,-89,Chip Transaction,56431,Myrtle Beach,SC,29579,5541,NULL
20136740,12:53:00 AM,335,353,-64,Chip Transaction,59935,Fort Lauderdale,FL,33321,5499,NULL
20136748,12:54:00 AM,254,1247,14.1,Chip Transaction,79927,Boulder,CO,80302,5912,NULL
20136784,12:03:00 AM,148,4288,10.97,Swipe Transaction,60569,Pittsfield,NH,3263,5300,NULL
20136803,12:06:00 AM,20,1228,32.22,Chip Transaction,26810,Venus,TX,76084,5541,NULL
20136891,12:21:00 AM,468,4705,96,Swipe Transaction,43293,Iowa City,IA,52240,5499,NULL
20136969,12:36:00 AM,478,1099,16.19,Chip Transaction,83480,Suwanee,GA,30024,9402,NULL
20136992,12:40:00 AM,349,4314,2.87,Chip Transaction,84316,North Lawrence,OH,44666,5300,NULL
20136995,12:41:00 AM,469,2686,90.38,Online Transaction,63579,ONLINE,NULL,NULL,4900,NULL
20137027,12:47:00 AM,457,3129,123.63,Chip Transaction,60569,Charlotte,NC,28215,5300,NULL
20137117,12:07:00 AM,327,3063,107.64,Chip Transaction,52923,Parsonsfield,ME,4047,3504,NULL
20137172,12:24:00 AM,11,1336,52.77,Chip Transaction,25887,Reisterstown,MD,21136,5814,NULL
20137183,12:27:00 AM,171,1239,-56,Chip Transaction,59935,Greenville,SC,29607,5499,NULL
20137220,12:43:00 AM,464,3233,0.44,Chip Transaction,14528,Orlando,FL,32808,5499,NULL
20137276,12:02:00 AM,373,2817,31.92,Chip Transaction,69831,Grabill,IN,46741,5812,NULL
20137299,12:10:00 AM,282,1287,30.2,Chip Transaction,9570,San Antonio,TX,78221,7538,NULL
20137303,12:11:00 AM,222,4636,156.11,Chip Transaction,86652,Atlanta,GA,30307,4900,Insufficient Balance
20137327,12:23:00 AM,21,1111,90,Chip Transaction,26810,Terre Haute,IN,47805,5541,NULL
20137338,12:28:00 AM,379,2019,20.19,Swipe Transaction,8863,Tucson,AZ,85745,5813,NULL
20137344,12:29:00 AM,452,5700,24.98,Online Transaction,41122,ONLINE,NULL,NULL,4784,NULL
20137347,12:31:00 AM,62,5138,40.38,Chip Transaction,92707,Trinidad,CA,95570,5812,NULL
20137406,12:50:00 AM,460,3805,8.77,Chip Transaction,52141,Hartsdale,NY,10530,5921,NULL
20137416,12:53:00 AM,34,3342,43.42,Chip Transaction,23481,Sacramento,CA,95829,5812,NULL
20137506,12:28:00 AM,328,3150,68.35,Swipe Transaction,94298,Charlotte,NC,28215,5411,NULL
20137518,12:33:00 AM,376,1262,265.01,Swipe Transaction,60594,Elmont,NY,11003,7802,NULL
20137567,12:52:00 AM,432,1146,32.32,Swipe Transaction,11468,Canton,NC,28716,5970,NULL
20137568,12:52:00 AM,456,2800,47.41,Online Transaction,50404,ONLINE,NULL,NULL,4784,NULL
20137573,12:53:00 AM,455,3990,50.4,Swipe Transaction,87625,Rosedale,NY,11422,5812,NULL
20137591,12:58:00 AM,0,4639,8,Chip Transaction,55060,Scarborough,ME,4074,5812,NULL
20137605,12:04:00 AM,160,2740,1.15,Swipe Transaction,86438,Milford,DE,19963,5499,NULL
20137626,12:11:00 AM,277,4038,100.83,Chip Transaction,81833,Greenwood,MS,38930,5912,NULL
20137646,12:21:00 AM,2,3593,3.39,Chip Transaction,60569,Bronx,NY,10462,5300,NULL
20137648,12:21:00 AM,374,3791,60,Chip Transaction,27092,Sacramento,CA,95823,4829,NULL
20137651,12:23:00 AM,441,5223,2.71,Chip Transaction,74066,Winston,GA,30187,5300,NULL
20137675,12:37:00 AM,293,4260,15.54,Swipe Transaction,39754,Norman,OK,73071,4121,NULL
20137680,12:39:00 AM,433,5606,5.1,Chip Transaction,9759,Pana,IL,62557,5310,NULL
20137807,12:32:00 AM,461,1209,58.36,Chip Transaction,25887,Canton,MI,48188,5814,NULL
20137831,12:42:00 AM,218,4091,27.85,Chip Transaction,13646,Union City,NJ,7087,7538,NULL
20137861,12:55:00 AM,380,3538,1.77,Swipe Transaction,14528,Des Moines,IA,50313,5499,NULL
20137955,12:34:00 AM,371,3453,172.73,Chip Transaction,41526,Richmond,VA,23226,4900,NULL
20138022,12:09:00 AM,77,4373,117.74,Chip Transaction,20417,Camp Hill,PA,17011,4900,NULL
20138042,12:42:00 AM,460,3805,7.59,Swipe Transaction,50783,Larchmont,NY,10538,5411,NULL
20138079,12:23:00 AM,480,5607,9.88,Swipe Transaction,81477,Oakland,CA,94607,5311,NULL
20138138,12:58:00 AM,480,2929,128.67,Online Transaction,73186,ONLINE,NULL,NULL,4814,NULL
20138146,12:04:00 AM,125,4931,8.06,Chip Transaction,23462,Modesto,CA,95351,5813,NULL
20138268,12:10:00 AM,20,4995,34.72,Chip Transaction,67572,Venus,TX,76084,5310,NULL
20138291,12:44:00 AM,364,5673,61.18,Swipe Transaction,42960,Alcoa,TN,37701,5912,NULL
20138304,12:53:00 AM,80,3917,80,Chip Transaction,27092,Lebanon,IN,46052,4829,NULL
20138317,12:01:00 AM,464,3233,283,Online Transaction,70268,ONLINE,NULL,NULL,4722,NULL
20138345,12:08:00 AM,112,4339,46.62,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20138414,12:33:00 AM,141,2952,42.22,Chip Transaction,69410,Hearne,TX,77859,5655,NULL
20138471,12:46:00 AM,383,1092,5.1,Chip Transaction,49789,Oakdale,LA,71463,5541,NULL
20138476,12:47:00 AM,497,2829,5.24,Chip Transaction,43293,Churchville,NY,14428,5499,NULL
20138526,12:59:00 AM,415,6088,2.97,Chip Transaction,75936,Washington Court House,OH,43160,5814,NULL
20138558,12:07:00 AM,217,174,31.84,Chip Transaction,31893,Aurora,IL,60503,5311,NULL
20138583,12:15:00 AM,451,5810,11.79,Chip Transaction,42904,Omaha,NE,68107,5211,NULL
20138598,12:19:00 AM,265,1264,10.62,Chip Transaction,91786,Corpus Christi,TX,78418,5912,NULL
20138618,12:23:00 AM,209,3795,1.28,Chip Transaction,86438,El Paso,TX,79928,5499,NULL
20138656,12:35:00 AM,321,293,109.82,Chip Transaction,91099,Merrill,WI,54452,4900,NULL
20138657,12:35:00 AM,490,5133,3.19,Chip Transaction,61195,Mexico City,Mexico,NULL,5541,NULL
20138690,12:46:00 AM,4,5391,83.97,Swipe Transaction,64029,Seattle,WA,98122,7538,NULL
20138802,12:12:00 AM,472,3007,12.4,Swipe Transaction,91453,Round Lake,IL,60073,5411,NULL
20138820,12:18:00 AM,53,3581,120,Swipe Transaction,27092,Vacaville,CA,95687,4829,NULL
20138920,12:37:00 AM,335,353,5.47,Chip Transaction,22204,Fort Lauderdale,FL,33321,5541,NULL
20138955,12:43:00 AM,497,2829,97.99,Chip Transaction,49789,Albion,NY,14411,5541,NULL
20139020,12:59:00 AM,61,2622,307.85,Chip Transaction,39991,Lincoln Park,MI,48146,3771,NULL
20139021,12:59:00 AM,61,3503,3.71,Chip Transaction,20561,West Harrison,NY,10604,5912,NULL
20139041,12:03:00 AM,332,1198,36.66,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139056,12:06:00 AM,465,2433,1.94,Swipe Transaction,59397,Demorest,GA,30535,5812,NULL
20139117,12:20:00 AM,133,2198,32.45,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139118,12:20:00 AM,371,1227,21.34,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139129,12:21:00 AM,247,5191,6.05,Swipe Transaction,89069,Lake Charles,LA,70605,5251,NULL
20139142,12:25:00 AM,441,5223,2.79,Chip Transaction,20519,Woodstock,GA,30189,5942,NULL
20139148,12:27:00 AM,39,2039,35.47,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139162,12:31:00 AM,247,2179,106.89,Chip Transaction,60569,Westlake,LA,70669,5300,Insufficient Balance
20139167,12:33:00 AM,153,5956,37.08,Chip Transaction,30055,Prescott,AZ,86303,7832,NULL
20139188,12:39:00 AM,60,4544,473,Online Transaction,90999,ONLINE,NULL,NULL,4722,NULL
20139230,12:47:00 AM,351,4512,2.09,Chip Transaction,59935,Flushing,NY,11355,5499,NULL
20139258,12:52:00 AM,329,1362,1.28,Chip Transaction,14528,Oak View,CA,93022,5499,NULL
20139285,12:58:00 AM,254,1247,40,Chip Transaction,27092,Longmont,CO,80503,4829,NULL
20139290,12:59:00 AM,488,5413,123.18,Online Transaction,9932,ONLINE,NULL,NULL,5311,NULL
20139393,12:22:00 AM,126,5497,38.02,Chip Transaction,32175,Little Rock,AR,72209,7538,NULL
20139412,12:28:00 AM,140,4150,16.57,Online Transaction,18563,ONLINE,NULL,NULL,4121,NULL
20139445,12:33:00 AM,22,4062,22.82,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139446,12:33:00 AM,261,6129,19.72,Chip Transaction,87327,Henderson,NV,89002,7210,NULL
20139512,12:45:00 AM,301,3742,3.64,Online Transaction,39021,ONLINE,NULL,NULL,4784,NULL
20139516,12:46:00 AM,107,255,42.7,Swipe Transaction,67570,Benton,AR,72015,5311,NULL
20139540,12:51:00 AM,96,361,183.23,Chip Transaction,50783,Yorba Linda,CA,92886,5411,NULL
20139569,12:58:00 AM,61,2265,-338,Swipe Transaction,15574,Hialeah,FL,33010,3393,NULL
20139610,12:05:00 AM,311,4869,64,Chip Transaction,61195,Saint George,UT,84770,5541,NULL
20139632,12:10:00 AM,371,3134,378.06,Online Transaction,94212,ONLINE,NULL,NULL,7996,NULL
